ProtID	Resistance_Type	Resistance_Class	Identity	Antibiotic_Resistance	Description
BAF99008	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
Q93LM8	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAF64386	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAJ47131	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ABH04327	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ACM04459	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAJ47128	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAC98092	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAB37395	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAA26087	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P37323	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
S00464	BL2be_shv2	BLA_A	95	monobactam,e_cephalosporin,n_cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_245409	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001315013	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001941143	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001969934	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P67918	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P67919	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P67920	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAA79823	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAH25828	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ABI34884	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAO03049	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ABZ82548	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ACD76088	BL2b_rob	BLA_A	80	cephalosporin,penicillin	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_052173	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_569411	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_608310	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_775035	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_943295	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
NP_957565	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ZP_00157630	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_190222	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_194844	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001096393	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ZP_01795168	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001338671	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001551788	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001551943	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001621483	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001688144	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001693174	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001740012	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001874868	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001816609	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_001928075	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002045448	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002112926	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002286965	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002291069	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002317692	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002382786	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002415419	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
YP_002791371	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
ZP_04467158	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P62593	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
P62594	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAG14408	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAL29437	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAQ07483	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAA23886	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAA86303	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAC97980	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAB40517	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAA68966	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAB97881	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAD31793	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
BAB71951	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
CAA38428	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAN87698	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAP20891	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
BAC77165	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAQ02307	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
BAC81970	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAQ73497	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
AAQ94057	BL2b_tem1	BLA_A	100	penicillin,cephalosporin_ii,cephalosporin_i	Class A beta-lactamase. This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properites. 
